C:\Users\FQS\Desktop\opensource\mine\cluster-images\images\im(1).jpg,0.8163270005757053,0.10546344271732873,0.002694300518134715,0.012890040299366724,0.010253310305123777,0.0011974668969487623,0.012976396085204376,0.024864709268854347,0.0011398963730569949,0.00330454807138745,0.008733448474381117,0.000155440414507772
C:\Users\FQS\Desktop\opensource\mine\cluster-images\images\im(10).jpg,0.050169992609017,0.0491869918699187,0.07699926090169992,0.030280857354028086,0.12424242424242424,0.03540280857354028,0.014966740576496674,0.03190687361419069,0.583880266075388,0.0005838876570583888,0.0023798965262379897,0.0
C:\Users\FQS\Desktop\opensource\mine\cluster-images\images\im(11).jpg,0.24786186186186185,0.0798018018018018,0.012930930930930932,0.043723723723723726,0.036276276276276276,0.5771771771771772,3.003003003003003e-05,7.207207207207208e-05,0.001897897897897898,0.0,0.00018018018018018018,4.804804804804805e-05
C:\Users\FQS\Desktop\opensource\mine\cluster-images\images\im(12).jpg,0.4705982905982906,0.35695360195360193,0.0035225885225885225,0.012063492063492064,0.016452991452991454,0.018253968253968255,0.023907203907203908,0.06628815628815629,0.016996336996336996,0.004261294261294261,0.009377289377289377,0.001324786324786325
C:\Users\FQS\Desktop\opensource\mine\cluster-images\images\im(13).jpg,0.5955146666666666,0.018608,0.06248,0.009877333333333333,0.2755573333333333,0.014474666666666667,3.733333333333333e-05,0.0004586666666666667,0.020714666666666666,0.00013866666666666666,0.001552,0.0005866666666666667
C:\Users\FQS\Desktop\opensource\mine\cluster-images\images\im(14).jpg,0.0,0.0028401253918495296,0.2620689655172414,0.45636363636363636,0.17678369905956112,0.013473354231974922,0.07469592476489029,0.0,0.013774294670846395,0.0,0.0,0.0
C:\Users\FQS\Desktop\opensource\mine\cluster-images\images\im(15).jpg,0.014158333333333334,0.0544,0.24679166666666666,0.23291666666666666,0.01365,0.05380833333333333,0.007033333333333333,0.35780833333333334,0.018016666666666667,0.0009083333333333334,0.0005083333333333333,0.0
C:\Users\FQS\Desktop\opensource\mine\cluster-images\images\im(16).jpg,0.13210919540229885,0.02095977011494253,0.5512931034482759,0.249816091954023,0.03789080459770115,0.001793103448275862,0.001132183908045977,0.0017873563218390805,0.0021896551724137933,0.0006551724137931035,0.0001206896551724138,0.0002528735632183908
C:\Users\FQS\Desktop\opensource\mine\cluster-images\images\im(17).jpg,0.17300983606557377,0.03445245901639344,0.3558426229508197,0.4117245901639344,0.01860327868852459,0.006367213114754099,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\FQS\Desktop\opensource\mine\cluster-images\images\im(18).jpg,6.936416184971098e-05,0.0,0.0,0.0005086705202312139,0.0003815028901734104,0.7634277456647399,0.020352601156069364,0.13979768786127167,0.07530635838150289,2.8901734104046242e-05,0.00012716763005780348,0.0
C:\Users\FQS\Desktop\opensource\mine\cluster-images\images\im(19).jpg,0.0008313253012048193,0.0010301204819277109,0.0,0.04630120481927711,0.17333132530120482,0.10171084337349398,0.04369277108433735,0.04656626506024096,0.5865,2.4096385542168674e-05,1.2048192771084337e-05,0.0
C:\Users\FQS\Desktop\opensource\mine\cluster-images\images\im(2).jpg,0.06496683250414594,0.034519071310116084,0.01660033167495854,0.5389635157545606,0.01247927031509121,0.002844112769485904,0.010729684908789387,0.16959369817578773,0.14092868988391377,0.0041459369817578775,0.0029270315091210614,0.0013018242122719735
C:\Users\FQS\Desktop\opensource\mine\cluster-images\images\im(20).jpg,0.1482,0.01494074074074074,0.4502,0.015407407407407408,0.0027851851851851852,0.0006074074074074074,0.003562962962962963,0.0168,0.3394888888888889,0.004725925925925926,0.0023481481481481483,0.0009333333333333333
C:\Users\FQS\Desktop\opensource\mine\cluster-images\images\im(21).jpg,0.4774209486166008,0.3924209486166008,0.011936758893280632,0.018038537549407114,0.021610671936758894,0.01850790513833992,0.014945652173913044,0.015237154150197628,0.01316699604743083,0.004639328063241107,0.0095899209486166,0.0024851778656126483
C:\Users\FQS\Desktop\opensource\mine\cluster-images\images\im(22).jpg,0.06317333333333333,0.0045706666666666665,0.0031306666666666666,0.009429333333333333,0.02032,0.36272,0.022042666666666665,0.19514666666666666,0.04744,0.15594133333333332,0.035664,0.08042133333333333
C:\Users\FQS\Desktop\opensource\mine\cluster-images\images\im(23).jpg,0.22936716417910447,0.13429253731343282,0.038710447761194026,0.1520776119402985,0.058907462686567165,0.01106865671641791,0.008937313432835822,0.310889552238806,0.04397014925373134,0.005791044776119403,0.004662686567164179,0.0013253731343283582
C:\Users\FQS\Desktop\opensource\mine\cluster-images\images\im(24).jpg,0.0028339575530586768,0.03225343320848939,0.7697815230961298,0.058451935081148564,0.006117353308364545,0.0008551810237203496,0.0005867665418227216,0.09393258426966292,0.03455056179775281,0.00040574282147315855,0.00016853932584269662,6.242197253433208e-05
